timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1720541461944,143,singleRequest,200,,Thread Group 1-551,text,true,,505,1319,637,637,http://localhost:8080/api/v1/email/send,131,0,27
1720541461998,89,singleRequest,200,,Thread Group 1-348,text,true,,505,1319,637,637,http://localhost:8080/api/v1/email/send,77,0,1
1720541461982,104,singleRequest,200,,Thread Group 1-439,text,true,,504,1319,636,636,http://localhost:8080/api/v1/email/send,89,0,2
1720541461998,89,singleRequest,200,,Thread Group 1-348,text,true,,505,1319,637,637,http://localhost:8080/api/v1/email/send,77,0,1
1720541461983,104,singleRequest,200,,Thread Group 1-46,text,true,,505,1319,637,637,http://localhost:8080/api/v1/email/send,92,0,2
1720541461982,104,singleRequest,200,,Thread Group 1-439,text,true,,504,1319,636,636,http://localhost:8080/api/v1/email/send,89,0,2
1720541461983,104,singleRequest,200,,Thread Group 1-46,text,true,,505,1319,637,637,http://localhost:8080/api/v1/email/send,92,0,2
1720541462050,37,singleRequest,200,,Thread Group 1-458,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,25,0,2
1720541462050,37,singleRequest,200,,Thread Group 1-458,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,25,0,2
1720541461987,100,singleRequest,200,,Thread Group 1-591,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,88,0,1
1720541461987,100,singleRequest,200,,Thread Group 1-591,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,88,0,1
1720541461983,104,singleRequest,200,,Thread Group 1-273,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,92,0,2
1720541461983,104,singleRequest,200,,Thread Group 1-273,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,92,0,2
1720541461983,104,singleRequest,200,,Thread Group 1-583,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,92,0,2
1720541461983,104,singleRequest,200,,Thread Group 1-583,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,92,0,2
1720541461974,113,singleRequest,200,,Thread Group 1-577,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,101,0,2
1720541461951,136,singleRequest,200,,Thread Group 1-407,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,125,0,11
1720541461974,113,singleRequest,200,,Thread Group 1-577,text,true,,505,1319,638,638,http://localhost:8080/api/v1/email/send,101,0,2
1720541461985,102,singleRequest,200,,Thread Group 1-589,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,91,0,2
1720541461985,102,singleRequest,200,,Thread Group 1-589,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,91,0,2
1720541461983,104,singleRequest,200,,Thread Group 1-13,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,93,0,3
1720541461947,140,singleRequest,200,,Thread Group 1-414,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,129,0,27
1720541461984,103,singleRequest,200,,Thread Group 1-586,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,92,0,1
1720541461984,103,singleRequest,200,,Thread Group 1-586,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,92,0,1
1720541461984,103,singleRequest,200,,Thread Group 1-347,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,98,0,3
1720541461984,103,singleRequest,200,,Thread Group 1-347,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,98,0,3
1720541461947,140,singleRequest,200,,Thread Group 1-414,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,129,0,27
1720541461984,103,singleRequest,200,,Thread Group 1-1,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,99,0,3
1720541461984,103,singleRequest,200,,Thread Group 1-1,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,99,0,3
1720541462037,50,singleRequest,200,,Thread Group 1-360,text,true,,504,1319,639,639,http://localhost:8080/api/v1/email/send,46,0,32
1720541462037,50,singleRequest,200,,Thread Group 1-360,text,true,,504,1319,639,639,http://localhost:8080/api/v1/email/send,46,0,32
1720541461984,103,singleRequest,200,,Thread Group 1-587,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,99,0,1
1720541461984,103,singleRequest,200,,Thread Group 1-587,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,99,0,1
1720541461984,103,singleRequest,200,,Thread Group 1-32,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,99,0,4
1720541461983,104,singleRequest,200,,Thread Group 1-402,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,100,0,4
1720541461994,93,singleRequest,200,,Thread Group 1-394,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,89,0,1
1720541461983,104,singleRequest,200,,Thread Group 1-402,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,100,0,4
1720541461994,93,singleRequest,200,,Thread Group 1-394,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,89,0,1
1720541461984,103,singleRequest,200,,Thread Group 1-32,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,99,0,4
1720541461985,102,singleRequest,200,,Thread Group 1-185,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,98,0,3
1720541462037,51,singleRequest,200,,Thread Group 1-385,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,46,0,32
1720541461985,102,singleRequest,200,,Thread Group 1-185,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,98,0,3
1720541462037,51,singleRequest,200,,Thread Group 1-385,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,46,0,32
1720541461983,105,singleRequest,200,,Thread Group 1-343,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,100,0,5
1720541461983,105,singleRequest,200,,Thread Group 1-343,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,100,0,5
1720541461944,143,singleRequest,200,,Thread Group 1-551,text,true,,505,1319,637,637,http://localhost:8080/api/v1/email/send,131,0,27
1720541461977,111,singleRequest,200,,Thread Group 1-263,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,106,0,1
1720541461984,104,singleRequest,200,,Thread Group 1-440,text,true,,504,1319,639,639,http://localhost:8080/api/v1/email/send,92,0,2
1720541461977,111,singleRequest,200,,Thread Group 1-263,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,106,0,1
1720541461984,104,singleRequest,200,,Thread Group 1-440,text,true,,504,1319,639,639,http://localhost:8080/api/v1/email/send,92,0,2
1720541462007,81,singleRequest,200,,Thread Group 1-451,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,78,0,1
1720541461987,101,singleRequest,200,,Thread Group 1-593,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,96,0,1
1720541462007,81,singleRequest,200,,Thread Group 1-451,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,78,0,1
1720541461987,101,singleRequest,200,,Thread Group 1-593,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,96,0,1
1720541461998,90,singleRequest,200,,Thread Group 1-262,text,true,,504,1319,639,639,http://localhost:8080/api/v1/email/send,87,0,9
1720541461998,90,singleRequest,200,,Thread Group 1-262,text,true,,504,1319,639,639,http://localhost:8080/api/v1/email/send,87,0,9
1720541461984,103,singleRequest,200,,Thread Group 1-588,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,99,0,4
1720541461984,103,singleRequest,200,,Thread Group 1-588,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,99,0,4
1720541461992,97,singleRequest,200,,Thread Group 1-267,text,true,,504,1319,639,639,http://localhost:8080/api/v1/email/send,91,0,1
1720541461992,97,singleRequest,200,,Thread Group 1-267,text,true,,504,1319,639,639,http://localhost:8080/api/v1/email/send,91,0,1
1720541461983,104,singleRequest,200,,Thread Group 1-13,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,93,0,3
1720541461951,136,singleRequest,200,,Thread Group 1-407,text,true,,505,1319,639,639,http://localhost:8080/api/v1/email/send,125,0,11
1720541462031,55,singleRequest,200,,Thread Group 1-617,text,true,,504,1319,637,637,http://localhost:8080/api/v1/email/send,44,0,17
1720541461947,139,singleRequest,200,,Thread Group 1-106,text,true,,504,1319,621,621,http://localhost:8080/api/v1/email/send,128,0,14
1720541461947,139,singleRequest,200,,Thread Group 1-106,text,true,,504,1319,621,621,http://localhost:8080/api/v1/email/send,128,0,14
1720541462031,55,singleRequest,200,,Thread Group 1-617,text,true,,504,1319,637,637,http://localhost:8080/api/v1/email/send,44,0,17
1720541461994,92,singleRequest,200,,Thread Group 1-602,text,true,,505,1319,620,620,http://localhost:8080/api/v1/email/send,91,0,1
1720541461994,92,singleRequest,200,,Thread Group 1-602,text,true,,505,1319,620,620,http://localhost:8080/api/v1/email/send,91,0,1
1720541461945,141,singleRequest,200,,Thread Group 1-64,text,true,,505,1319,620,620,http://localhost:8080/api/v1/email/send,130,0,23
1720541461952,134,singleRequest,200,,Thread Group 1-340,text,true,,505,1319,620,620,http://localhost:8080/api/v1/email/send,108,0,13
1720541461945,141,singleRequest,200,,Thread Group 1-64,text,true,,505,1319,620,620,http://localhost:8080/api/v1/email/send,130,0,23
1720541461952,134,singleRequest,200,,Thread Group 1-340,text,true,,505,1319,620,620,http://localhost:8080/api/v1/email/send,108,0,13
1720541462053,33,singleRequest,200,,Thread Group 1-627,text,true,,505,1319,621,621,http://localhost:8080/api/v1/email/send,21,0,5
1720541462053,33,singleRequest,200,,Thread Group 1-627,text,true,,505,1319,621,621,http://localhost:8080/api/v1/email/send,21,0,5
1720541461998,88,singleRequest,200,,Thread Group 1-352,text,true,,505,1319,618,618,http://localhost:8080/api/v1/email/send,73,0,2
1720541461998,88,singleRequest,200,,Thread Group 1-352,text,true,,505,1319,618,618,http://localhost:8080/api/v1/email/send,73,0,2
1720541461982,115,singleRequest,200,,Thread Group 1-471,text,true,,505,1319,616,616,http://localhost:8080/api/v1/email/send,89,0,2
1720541461982,115,singleRequest,200,,Thread Group 1-471,text,true,,505,1319,616,616,http://localhost:8080/api/v1/email/send,89,0,2
1720541461944,154,singleRequest,200,,Thread Group 1-550,text,true,,505,1319,614,614,http://localhost:8080/api/v1/email/send,127,0,25
1720541461944,154,singleRequest,200,,Thread Group 1-550,text,true,,505,1319,614,614,http://localhost:8080/api/v1/email/send,127,0,25
1720541461947,151,singleRequest,200,,Thread Group 1-143,text,true,,505,1319,614,614,http://localhost:8080/api/v1/email/send,124,0,23
1720541461998,100,singleRequest,200,,Thread Group 1-256,text,true,,505,1319,613,613,http://localhost:8080/api/v1/email/send,73,0,0
1720541461947,151,singleRequest,200,,Thread Group 1-143,text,true,,505,1319,614,614,http://localhost:8080/api/v1/email/send,124,0,23
1720541461945,153,singleRequest,200,,Thread Group 1-164,text,true,,505,1319,614,614,http://localhost:8080/api/v1/email/send,126,0,29
1720541461998,100,singleRequest,200,,Thread Group 1-256,text,true,,505,1319,613,613,http://localhost:8080/api/v1/email/send,73,0,0
1720541461999,99,singleRequest,200,,Thread Group 1-195,text,true,,505,1319,613,613,http://localhost:8080/api/v1/email/send,72,0,1
1720541461945,153,singleRequest,200,,Thread Group 1-164,text,true,,505,1319,614,614,http://localhost:8080/api/v1/email/send,126,0,29
1720541461999,99,singleRequest,200,,Thread Group 1-195,text,true,,505,1319,613,613,http://localhost:8080/api/v1/email/send,72,0,1
1720541461997,101,singleRequest,200,,Thread Group 1-260,text,true,,505,1319,612,612,http://localhost:8080/api/v1/email/send,73,0,2
1720541461997,101,singleRequest,200,,Thread Group 1-260,text,true,,505,1319,612,612,http://localhost:8080/api/v1/email/send,73,0,2
1720541461982,116,singleRequest,200,,Thread Group 1-276,text,true,,505,1319,612,612,http://localhost:8080/api/v1/email/send,88,0,2
1720541461982,116,singleRequest,200,,Thread Group 1-276,text,true,,505,1319,612,612,http://localhost:8080/api/v1/email/send,88,0,2
1720541461945,153,singleRequest,200,,Thread Group 1-556,text,true,,505,1319,611,611,http://localhost:8080/api/v1/email/send,125,0,15
1720541461945,153,singleRequest,200,,Thread Group 1-556,text,true,,505,1319,611,611,http://localhost:8080/api/v1/email/send,125,0,15
1720541461950,148,singleRequest,200,,Thread Group 1-277,text,true,,504,1319,611,611,http://localhost:8080/api/v1/email/send,120,0,22
1720541461950,148,singleRequest,200,,Thread Group 1-277,text,true,,504,1319,611,611,http://localhost:8080/api/v1/email/send,120,0,22
1720541461949,149,singleRequest,200,,Thread Group 1-474,text,true,,505,1319,610,610,http://localhost:8080/api/v1/email/send,121,0,22
1720541461949,149,singleRequest,200,,Thread Group 1-474,text,true,,505,1319,610,610,http://localhost:8080/api/v1/email/send,121,0,22
1720541461945,153,singleRequest,200,,Thread Group 1-70,text,true,,505,1319,609,609,http://localhost:8080/api/v1/email/send,124,0,25
1720541461945,153,singleRequest,200,,Thread Group 1-70,text,true,,505,1319,609,609,http://localhost:8080/api/v1/email/send,124,0,25
1720541461946,152,singleRequest,200,,Thread Group 1-230,text,true,,504,1319,607,607,http://localhost:8080/api/v1/email/send,123,0,21
1720541461946,152,singleRequest,200,,Thread Group 1-230,text,true,,504,1319,607,607,http://localhost:8080/api/v1/email/send,123,0,21
1720541461972,127,singleRequest,200,,Thread Group 1-475,text,true,,505,1319,605,605,http://localhost:8080/api/v1/email/send,97,0,2
1720541461972,127,singleRequest,200,,Thread Group 1-475,text,true,,505,1319,605,605,http://localhost:8080/api/v1/email/send,97,0,2
1720541461973,126,singleRequest,200,,Thread Group 1-144,text,true,,505,1319,603,603,http://localhost:8080/api/v1/email/send,96,0,2
1720541461973,126,singleRequest,200,,Thread Group 1-144,text,true,,505,1319,603,603,http://localhost:8080/api/v1/email/send,96,0,2
1720541461947,152,singleRequest,200,,Thread Group 1-165,text,true,,505,1319,603,603,http://localhost:8080/api/v1/email/send,122,0,24
1720541461948,151,singleRequest,200,,Thread Group 1-6,text,true,,505,1319,603,603,http://localhost:8080/api/v1/email/send,151,0,27
1720541461947,152,singleRequest,200,,Thread Group 1-165,text,true,,505,1319,603,603,http://localhost:8080/api/v1/email/send,122,0,24
1720541461948,151,singleRequest,200,,Thread Group 1-6,text,true,,505,1319,603,603,http://localhost:8080/api/v1/email/send,151,0,27
1720541461947,152,singleRequest,200,,Thread Group 1-67,text,true,,505,1319,602,602,http://localhost:8080/api/v1/email/send,152,0,14
1720541461947,152,singleRequest,200,,Thread Group 1-67,text,true,,505,1319,602,602,http://localhost:8080/api/v1/email/send,152,0,14
1720541462008,91,singleRequest,200,,Thread Group 1-614,text,true,,505,1319,602,602,http://localhost:8080/api/v1/email/send,91,0,1
1720541461947,152,singleRequest,200,,Thread Group 1-416,text,true,,505,1319,601,601,http://localhost:8080/api/v1/email/send,152,0,27
1720541461976,123,singleRequest,200,,Thread Group 1-9,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,123,0,1
1720541462008,91,singleRequest,200,,Thread Group 1-614,text,true,,505,1319,602,602,http://localhost:8080/api/v1/email/send,91,0,1
1720541461947,152,singleRequest,200,,Thread Group 1-416,text,true,,505,1319,601,601,http://localhost:8080/api/v1/email/send,152,0,27
1720541461976,123,singleRequest,200,,Thread Group 1-9,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,123,0,1
1720541461951,148,singleRequest,200,,Thread Group 1-101,text,true,,505,1319,601,599,http://localhost:8080/api/v1/email/send,148,0,11
1720541461951,148,singleRequest,200,,Thread Group 1-101,text,true,,505,1319,601,599,http://localhost:8080/api/v1/email/send,148,0,11
1720541461946,153,singleRequest,200,,Thread Group 1-558,text,true,,505,1319,599,599,http://localhost:8080/api/v1/email/send,153,0,20
1720541461946,153,singleRequest,200,,Thread Group 1-558,text,true,,505,1319,599,599,http://localhost:8080/api/v1/email/send,153,0,20
1720541461996,103,singleRequest,200,,Thread Group 1-362,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,103,0,0
1720541461996,103,singleRequest,200,,Thread Group 1-362,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,103,0,0
1720541461988,113,singleRequest,200,,Thread Group 1-265,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,113,0,2
1720541461988,113,singleRequest,200,,Thread Group 1-265,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,113,0,2
1720541461991,110,singleRequest,200,,Thread Group 1-54,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,110,0,2
1720541461991,110,singleRequest,200,,Thread Group 1-54,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,110,0,2
1720541461946,155,singleRequest,200,,Thread Group 1-42,text,true,,505,1319,597,597,http://localhost:8080/api/v1/email/send,155,0,23
1720541461990,111,singleRequest,200,,Thread Group 1-468,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,111,0,2
1720541461946,155,singleRequest,200,,Thread Group 1-42,text,true,,505,1319,597,597,http://localhost:8080/api/v1/email/send,155,0,23
1720541461990,111,singleRequest,200,,Thread Group 1-468,text,true,,505,1319,600,600,http://localhost:8080/api/v1/email/send,111,0,2
1720541461959,142,singleRequest,200,,Thread Group 1-571,text,true,,505,1319,597,597,http://localhost:8080/api/v1/email/send,142,0,3
1720541461959,142,singleRequest,200,,Thread Group 1-571,text,true,,505,1319,597,597,http://localhost:8080/api/v1/email/send,142,0,3
1720541461951,150,singleRequest,200,,Thread Group 1-222,text,true,,505,1319,597,597,http://localhost:8080/api/v1/email/send,150,0,14
1720541461951,150,singleRequest,200,,Thread Group 1-222,text,true,,505,1319,597,597,http://localhost:8080/api/v1/email/send,150,0,14
1720541461947,155,singleRequest,200,,Thread Group 1-231,text,true,,505,1319,595,595,http://localhost:8080/api/v1/email/send,155,0,26
1720541461947,155,singleRequest,200,,Thread Group 1-231,text,true,,505,1319,595,595,http://localhost:8080/api/v1/email/send,155,0,26
1720541461949,153,singleRequest,200,,Thread Group 1-480,text,true,,505,1319,593,593,http://localhost:8080/api/v1/email/send,153,0,26
1720541461949,153,singleRequest,200,,Thread Group 1-480,text,true,,505,1319,593,593,http://localhost:8080/api/v1/email/send,153,0,26
1720541461961,141,singleRequest,200,,Thread Group 1-573,text,true,,505,1319,592,592,http://localhost:8080/api/v1/email/send,141,0,8
1720541461945,157,singleRequest,200,,Thread Group 1-554,text,true,,505,1319,590,590,http://localhost:8080/api/v1/email/send,157,0,27
1720541461999,103,singleRequest,200,,Thread Group 1-250,text,true,,505,1319,590,590,http://localhost:8080/api/v1/email/send,103,0,2
1720541461977,125,singleRequest,200,,Thread Group 1-155,text,true,,505,1319,590,590,http://localhost:8080/api/v1/email/send,125,0,1
1720541461961,141,singleRequest,200,,Thread Group 1-573,text,true,,505,1319,592,592,http://localhost:8080/api/v1/email/send,141,0,8
1720541461945,157,singleRequest,200,,Thread Group 1-554,text,true,,505,1319,590,590,http://localhost:8080/api/v1/email/send,157,0,27
1720541461977,125,singleRequest,200,,Thread Group 1-155,text,true,,505,1319,590,590,http://localhost:8080/api/v1/email/send,125,0,1
1720541461977,125,singleRequest,200,,Thread Group 1-159,text,true,,505,1319,588,588,http://localhost:8080/api/v1/email/send,125,0,4
1720541461977,125,singleRequest,200,,Thread Group 1-159,text,true,,505,1319,588,588,http://localhost:8080/api/v1/email/send,125,0,4
1720541461999,103,singleRequest,200,,Thread Group 1-250,text,true,,505,1319,590,590,http://localhost:8080/api/v1/email/send,103,0,2
1720541461977,125,singleRequest,200,,Thread Group 1-579,text,true,,504,1319,588,588,http://localhost:8080/api/v1/email/send,125,0,1
1720541461977,125,singleRequest,200,,Thread Group 1-579,text,true,,504,1319,588,588,http://localhost:8080/api/v1/email/send,125,0,1
1720541461951,152,singleRequest,200,,Thread Group 1-567,text,true,,505,1319,585,585,http://localhost:8080/api/v1/email/send,151,0,23
1720541461951,152,singleRequest,200,,Thread Group 1-567,text,true,,505,1319,585,585,http://localhost:8080/api/v1/email/send,151,0,23
1720541461945,158,singleRequest,200,,Thread Group 1-417,text,true,,505,1319,583,583,http://localhost:8080/api/v1/email/send,158,0,27
1720541461945,158,singleRequest,200,,Thread Group 1-417,text,true,,505,1319,583,583,http://localhost:8080/api/v1/email/send,158,0,27
1720541461952,151,singleRequest,200,,Thread Group 1-132,text,true,,505,1319,584,584,http://localhost:8080/api/v1/email/send,151,0,8
1720541461952,151,singleRequest,200,,Thread Group 1-132,text,true,,505,1319,584,584,http://localhost:8080/api/v1/email/send,151,0,8
1720541461948,155,singleRequest,200,,Thread Group 1-338,text,true,,504,1319,584,584,http://localhost:8080/api/v1/email/send,155,0,27
1720541461948,155,singleRequest,200,,Thread Group 1-338,text,true,,504,1319,584,584,http://localhost:8080/api/v1/email/send,155,0,27
1720541461972,132,singleRequest,200,,Thread Group 1-189,text,true,,505,1319,583,583,http://localhost:8080/api/v1/email/send,132,0,3
1720541461972,132,singleRequest,200,,Thread Group 1-189,text,true,,505,1319,583,583,http://localhost:8080/api/v1/email/send,132,0,3
1720541461946,158,singleRequest,200,,Thread Group 1-336,text,true,,505,1319,582,582,http://localhost:8080/api/v1/email/send,158,0,25
1720541461946,158,singleRequest,200,,Thread Group 1-336,text,true,,505,1319,582,582,http://localhost:8080/api/v1/email/send,158,0,25
1720541461998,106,singleRequest,200,,Thread Group 1-258,text,true,,505,1319,580,580,http://localhost:8080/api/v1/email/send,106,0,1
1720541461998,106,singleRequest,200,,Thread Group 1-258,text,true,,505,1319,580,580,http://localhost:8080/api/v1/email/send,106,0,1
1720541461997,108,singleRequest,200,,Thread Group 1-465,text,true,,504,1319,579,579,http://localhost:8080/api/v1/email/send,108,0,2
1720541461997,108,singleRequest,200,,Thread Group 1-465,text,true,,504,1319,579,579,http://localhost:8080/api/v1/email/send,108,0,2
1720541461945,160,singleRequest,200,,Thread Group 1-421,text,true,,503,1319,579,579,http://localhost:8080/api/v1/email/send,160,0,27
1720541461945,160,singleRequest,200,,Thread Group 1-421,text,true,,503,1319,579,579,http://localhost:8080/api/v1/email/send,160,0,27
1720541461951,154,singleRequest,200,,Thread Group 1-473,text,true,,505,1319,579,579,http://localhost:8080/api/v1/email/send,154,0,11
1720541461999,106,singleRequest,200,,Thread Group 1-351,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,106,0,0
1720541461999,106,singleRequest,200,,Thread Group 1-351,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,106,0,0
1720541461951,154,singleRequest,200,,Thread Group 1-473,text,true,,505,1319,579,579,http://localhost:8080/api/v1/email/send,154,0,11
1720541461947,158,singleRequest,200,,Thread Group 1-418,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,158,0,25
1720541461947,158,singleRequest,200,,Thread Group 1-418,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,158,0,25
1720541461997,109,singleRequest,200,,Thread Group 1-607,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,109,0,1
1720541461997,109,singleRequest,200,,Thread Group 1-607,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,109,0,1
1720541461945,161,singleRequest,200,,Thread Group 1-552,text,true,,504,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,29
1720541461947,159,singleRequest,200,,Thread Group 1-264,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,159,0,24
1720541461945,161,singleRequest,200,,Thread Group 1-552,text,true,,504,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,29
1720541461947,159,singleRequest,200,,Thread Group 1-264,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,159,0,24
1720541461971,135,singleRequest,200,,Thread Group 1-436,text,true,,504,1319,578,578,http://localhost:8080/api/v1/email/send,135,0,1
1720541461971,135,singleRequest,200,,Thread Group 1-436,text,true,,504,1319,578,578,http://localhost:8080/api/v1/email/send,135,0,1
1720541461947,159,singleRequest,200,,Thread Group 1-479,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,159,0,14
1720541461947,159,singleRequest,200,,Thread Group 1-479,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,159,0,14
1720541461975,131,singleRequest,200,,Thread Group 1-576,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,131,0,2
1720541461945,161,singleRequest,200,,Thread Group 1-555,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,15
1720541461975,131,singleRequest,200,,Thread Group 1-576,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,131,0,2
1720541461945,161,singleRequest,200,,Thread Group 1-555,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,15
1720541461945,161,singleRequest,200,,Thread Group 1-446,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,26
1720541461945,161,singleRequest,200,,Thread Group 1-446,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,26
1720541461944,162,singleRequest,200,,Thread Group 1-549,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,162,0,28
1720541461944,162,singleRequest,200,,Thread Group 1-549,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,162,0,28
1720541461949,157,singleRequest,200,,Thread Group 1-194,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,157,0,21
1720541461949,157,singleRequest,200,,Thread Group 1-565,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,157,0,18
1720541461949,157,singleRequest,200,,Thread Group 1-565,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,157,0,18
1720541461951,155,singleRequest,200,,Thread Group 1-254,text,true,,504,1319,578,578,http://localhost:8080/api/v1/email/send,155,0,14
1720541461945,161,singleRequest,200,,Thread Group 1-553,text,true,,504,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,22
1720541461951,155,singleRequest,200,,Thread Group 1-254,text,true,,504,1319,578,578,http://localhost:8080/api/v1/email/send,155,0,14
1720541461947,159,singleRequest,200,,Thread Group 1-559,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,159,0,13
1720541461949,157,singleRequest,200,,Thread Group 1-194,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,157,0,21
1720541461947,159,singleRequest,200,,Thread Group 1-559,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,159,0,13
1720541461945,161,singleRequest,200,,Thread Group 1-487,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,16
1720541461945,161,singleRequest,200,,Thread Group 1-553,text,true,,504,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,22
1720541461943,163,singleRequest,200,,Thread Group 1-218,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,163,0,26
1720541461945,161,singleRequest,200,,Thread Group 1-487,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,161,0,16
1720541461947,159,singleRequest,200,,Thread Group 1-482,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,159,0,22
1720541461947,159,singleRequest,200,,Thread Group 1-482,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,159,0,22
1720541461943,163,singleRequest,200,,Thread Group 1-218,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,163,0,26
1720541461952,155,singleRequest,200,,Thread Group 1-413,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,154,0,11
1720541461952,155,singleRequest,200,,Thread Group 1-413,text,true,,505,1319,578,578,http://localhost:8080/api/v1/email/send,154,0,11
1720541461993,145,singleRequest,200,,Thread Group 1-271,text,true,,505,1319,585,585,http://localhost:8080/api/v1/email/send,144,0,3
1720541461993,145,singleRequest,200,,Thread Group 1-271,text,true,,505,1319,585,585,http://localhost:8080/api/v1/email/send,144,0,3
